transaction_amount,transaction_time,transaction_type,location_distance_km,is_international,past_fraud_history,fraud
1378.93,12,ATM,352.15,1,4,0
505.37,14,POS,371.11,1,0,1
616.23,11,Online,344.02,0,2,0
1227.66,4,POS,168.46,1,5,1
1795.97,4,POS,55.86,0,1,0
1620.04,17,ATM,140.86,0,3,0
1166.68,11,Online,105.15,0,3,0
1460.71,2,ATM,68.14,0,3,0
730.28,6,Online,12.25,0,2,0
1282.29,16,ATM,467.86,1,5,0
932.9,18,Online,460.52,0,0,0
380.68,17,Online,25.21,0,4,0
1403.77,0,Online,86.54,0,5,0
1113.37,23,POS,69.75,0,4,1
717.88,4,POS,140.61,0,5,0
1822.77,1,ATM,102.03,0,1,1
42.85,0,ATM,472.93,0,0,0
632.23,6,Online,42.09,0,0,0
114.71,10,Online,105.84,0,2,0
1533.29,10,POS,40.36,0,5,1
1404.51,17,POS,490.19,0,3,0
663.37,16,POS,459.21,0,0,0
1351.65,1,ATM,358.32,0,5,1
792.48,6,POS,212.99,1,3,0
1512.75,6,ATM,95.09,0,2,0
908.91,9,POS,110.74,0,5,0
825.15,21,POS,221.52,1,5,1
1869.53,20,Online,384.11,0,1,0
502.51,2,ATM,132.36,0,5,1
241.77,11,POS,155.4,0,1,0
1169.5,2,Online,299.97,0,3,1
1938.67,10,ATM,118.86,0,3,0
756.3,11,ATM,292.11,0,0,0
125.01,3,POS,193.57,0,2,0
679.27,15,ATM,17.18,1,1,0
1012.36,19,Online,201.35,0,0,0
324.68,17,Online,459.76,0,4,0
1316.55,3,ATM,146.56,0,0,0
1995.5,21,Online,161.42,0,3,1
904.03,5,ATM,32.97,0,4,0
710.1,20,Online,307.52,0,0,0
802.01,14,ATM,424.62,0,5,0
231.18,0,ATM,176.46,0,2,1
1766.66,2,ATM,120.12,0,1,1
830.24,4,Online,478.31,0,5,0
775.16,21,ATM,372.54,0,4,0
1319.72,16,ATM,283.58,0,2,0
884.62,13,POS,152.77,0,0,0
1296.82,8,POS,110.4,0,5,1
123.83,2,ATM,357.87,0,3,0
1627.63,12,POS,260.89,0,3,1
1881.07,2,ATM,260.3,0,2,0
1297.88,10,POS,36.85,0,3,0
1909.18,1,Online,256.1,0,1,0
303.71,23,Online,411.37,0,2,0
955.35,14,ATM,473.4,0,2,0
1204.01,12,ATM,53.34,0,3,0
1163.89,18,Online,315.58,0,2,0
803.52,21,Online,284.17,0,0,0
676.83,15,POS,445.16,0,4,1
254.52,17,ATM,375.62,0,5,1
784.09,6,Online,482.63,0,4,0
326.16,12,Online,480.02,0,5,0
1469.0,3,ATM,112.84,0,3,0
418.45,8,POS,362.68,0,1,0
118.07,9,POS,265.26,0,1,0
1105.18,8,POS,107.3,0,3,0
1190.86,6,POS,97.43,0,3,0
1743.95,14,Online,40.54,0,2,0
1154.39,7,ATM,397.77,0,1,0
691.62,18,ATM,162.25,0,4,0
1606.22,10,Online,428.48,0,3,0
1081.02,4,Online,304.16,0,4,0
159.48,1,Online,336.82,0,5,0
1132.14,9,ATM,145.84,0,4,0
1816.13,15,ATM,228.65,0,1,0
793.23,22,ATM,206.16,0,5,0
593.36,12,POS,117.84,0,4,0
287.8,7,Online,416.26,0,2,0
303.74,8,Online,311.04,0,2,0
866.11,10,Online,18.72,0,1,0
1191.76,10,ATM,409.96,0,2,0
162.15,22,Online,53.02,1,3,0
1879.2,15,Online,201.85,0,5,0
1510.51,9,POS,285.63,0,1,0
1173.66,23,ATM,3.83,0,5,0
1657.05,11,Online,326.45,0,4,1
161.29,5,ATM,329.85,0,3,0
954.2,11,ATM,326.26,0,1,1
1260.56,9,ATM,81.73,0,4,0
1657.48,17,POS,127.87,0,4,0
1567.16,17,ATM,123.69,0,4,0
554.86,3,ATM,480.03,0,4,0
1881.82,8,ATM,33.76,1,4,1
249.57,6,Online,214.38,0,1,0
1750.39,17,POS,435.63,0,2,0
1941.91,7,Online,384.73,0,4,1
355.13,10,POS,411.22,0,3,0
1444.41,6,POS,486.15,0,1,0
81.53,8,ATM,193.63,1,0,0
811.44,7,ATM,154.83,0,2,1
1033.05,2,Online,15.33,0,3,1
1161.71,16,POS,75.01,0,4,0
1871.94,1,ATM,281.01,0,1,0
1344.83,14,ATM,78.83,1,1,0
963.07,13,ATM,368.15,0,4,1
1619.54,17,ATM,18.62,0,3,1
1901.12,15,Online,129.74,0,1,0
45.11,19,Online,347.73,0,5,0
1965.06,21,ATM,127.75,0,2,0
173.18,3,ATM,364.38,0,3,1
1628.96,19,ATM,497.93,0,4,0
561.39,5,ATM,398.54,0,3,0
265.23,5,ATM,170.92,0,5,0
880.27,10,POS,450.3,0,3,1
1288.27,16,POS,25.59,0,0,0
762.52,23,POS,362.5,0,4,0
110.08,2,POS,11.66,0,2,0
1199.32,12,ATM,87.28,0,4,0
1804.9,21,POS,493.79,1,0,0
767.05,2,POS,180.44,0,4,0
433.45,15,Online,410.25,0,4,0
885.71,14,POS,188.04,0,2,0
97.68,10,POS,420.01,1,0,0
1641.15,17,ATM,482.72,0,4,0
1652.86,14,POS,217.77,0,5,1
1176.41,4,POS,279.67,0,4,0
706.85,15,ATM,314.32,0,1,0
1599.77,15,POS,467.42,1,4,1
1109.82,16,ATM,128.37,0,2,0
1652.04,8,POS,305.62,0,1,0
1263.29,22,Online,162.36,0,5,0
1569.03,2,Online,108.47,0,5,0
1197.53,19,POS,42.46,0,5,0
828.87,12,Online,310.36,0,0,0
1915.93,21,ATM,441.04,0,5,1
1082.69,2,POS,175.7,0,3,0
1210.57,6,ATM,276.33,0,2,0
441.75,5,Online,321.07,0,0,0
1251.68,8,ATM,207.33,1,1,1
1143.64,11,Online,451.67,0,3,0
370.49,14,Online,181.38,0,0,0
120.11,20,Online,62.51,0,2,0
1209.11,19,ATM,72.01,1,1,0
1527.62,2,Online,445.43,0,2,0
1047.28,9,POS,494.0,0,2,0
454.32,0,Online,144.47,0,1,0
1333.38,18,POS,71.8,0,5,0
161.13,18,POS,241.11,0,4,0
884.23,22,POS,354.76,0,2,0
327.57,22,POS,306.2,0,5,1
369.73,12,ATM,475.55,0,1,0
405.39,11,POS,408.89,0,2,0
774.03,0,Online,434.49,0,4,1
103.25,18,POS,270.83,0,1,0
796.19,23,Online,163.64,0,0,0
1023.9,15,ATM,350.87,0,0,0
967.11,22,POS,219.53,0,5,0
766.19,22,Online,143.88,0,0,0
1678.45,14,ATM,76.14,0,3,0
291.51,15,ATM,263.94,0,2,0
1011.89,10,Online,297.13,0,2,0
125.02,23,POS,284.39,0,1,0
143.24,5,ATM,58.27,0,3,1
1148.16,10,Online,284.99,0,2,0
1132.47,2,POS,84.21,0,1,1
1756.19,14,ATM,331.86,1,4,1
1116.19,0,Online,214.69,0,2,0
1919.62,6,ATM,424.39,0,5,0
98.34,0,ATM,389.13,0,2,0
196.92,16,Online,362.19,0,4,1
89.09,8,ATM,350.37,0,4,0
371.37,22,Online,280.24,0,2,0
1083.0,12,POS,30.56,0,4,0
1291.5,10,Online,327.74,0,1,0
92.12,19,POS,233.46,1,2,0
1892.0,5,ATM,234.78,0,2,0
1684.49,0,Online,189.51,0,0,0
593.93,6,Online,464.54,0,5,0
155.3,11,Online,124.73,0,2,0
340.6,21,Online,158.3,0,0,0
254.76,19,POS,481.52,0,4,0
247.44,22,POS,405.08,0,5,1
1037.6,18,ATM,7.04,0,5,0
492.45,16,ATM,453.05,0,4,0
716.92,3,ATM,113.32,0,1,0
1979.02,2,ATM,352.97,0,0,0
1368.94,0,Online,276.54,0,2,1
1898.01,17,POS,268.41,0,0,0
285.97,20,POS,358.96,0,4,0
764.9,14,POS,103.59,0,4,0
1109.91,7,POS,79.51,0,1,0
154.44,0,ATM,325.96,1,5,0
9.37,19,Online,145.29,0,5,0
1341.2,13,POS,486.98,0,4,1
1284.0,3,Online,225.76,0,0,0
822.17,4,Online,55.8,0,5,0
979.8,22,Online,342.91,0,2,0
831.47,12,Online,153.08,0,2,0
48.99,23,POS,74.29,0,0,0
671.41,14,POS,211.41,0,1,0
354.99,5,POS,482.11,0,2,0
197.75,0,ATM,205.72,0,0,0
1913.48,22,POS,173.67,0,0,0
1199.12,18,ATM,222.25,0,4,0
1457.58,12,ATM,6.06,0,5,0
631.41,5,ATM,66.55,0,4,0
786.9,14,POS,424.84,0,5,0
474.61,15,POS,489.02,0,1,0
194.83,23,POS,78.97,0,1,0
358.88,22,ATM,267.76,0,1,0
1595.23,15,ATM,483.17,0,0,1
1355.41,9,Online,78.29,0,0,1
1094.31,21,ATM,93.15,0,4,0
950.7,8,ATM,463.41,0,2,0
1844.95,8,POS,352.84,0,5,1
146.4,16,Online,75.98,0,5,0
561.92,16,Online,196.75,0,1,0
700.53,16,Online,28.13,0,5,0
1565.07,23,POS,216.34,0,3,1
1985.04,11,Online,388.95,0,1,0
482.1,12,Online,276.99,0,5,1
1748.74,11,POS,323.72,0,4,1
1661.41,13,Online,163.41,0,5,1
450.09,9,ATM,80.7,0,0,0
799.27,22,ATM,6.56,0,4,0
819.94,18,ATM,410.66,0,4,0
1956.46,1,ATM,318.33,0,4,1
362.6,3,ATM,114.66,0,3,0
1598.52,18,ATM,209.22,0,3,0
669.05,6,ATM,400.72,0,5,0
1462.01,14,ATM,269.35,0,1,0
840.6,14,ATM,150.08,0,5,0
1157.14,23,POS,133.59,0,5,0
1665.39,5,POS,108.81,0,5,0
1608.53,2,ATM,411.86,0,0,1
1732.98,5,POS,290.93,1,4,1
120.18,15,POS,354.58,0,2,0
1384.41,1,ATM,430.06,0,1,0
280.83,6,ATM,493.43,0,1,0
832.22,10,POS,124.74,0,4,0
1097.63,6,ATM,90.45,0,1,0
806.08,3,ATM,231.0,0,4,0
1039.7,23,ATM,17.54,0,1,0
1993.06,19,ATM,395.86,0,5,0
271.3,6,POS,441.88,0,0,0
1351.24,3,Online,343.02,0,1,0
792.61,11,POS,134.0,0,1,0
266.89,4,Online,61.58,0,2,0
318.31,22,Online,191.07,1,0,0
1898.6,18,Online,416.67,0,5,0
1759.32,4,POS,173.91,0,0,0
1814.18,18,POS,17.13,0,0,1
1983.07,20,POS,137.14,1,1,0
417.42,2,POS,494.97,0,3,1
711.52,10,POS,338.33,0,1,0
1338.77,6,Online,450.43,0,4,0
968.12,16,POS,387.43,0,2,0
837.36,8,Online,269.85,0,0,0
716.26,20,POS,74.34,0,4,1
1187.97,8,POS,174.32,0,5,0
1151.61,9,ATM,291.87,0,4,0
323.75,12,Online,435.32,0,3,1
944.01,14,POS,134.34,0,0,0
1107.39,21,POS,60.61,0,1,0
1141.0,4,POS,279.42,0,0,0
421.0,2,ATM,88.25,0,2,0
1484.8,7,Online,305.18,0,0,0
51.37,19,POS,131.76,0,4,0
710.31,9,POS,115.48,0,4,0
1560.65,12,POS,199.59,0,1,0
1128.22,2,ATM,296.6,0,1,0
523.06,21,POS,272.66,0,1,0
1390.21,7,Online,122.37,0,5,0
1135.21,8,Online,445.56,0,2,0
1592.69,21,Online,54.94,1,5,0
1470.32,20,Online,19.73,0,5,0
1220.61,11,POS,301.35,0,5,0
976.87,10,ATM,61.7,0,0,0
267.23,1,ATM,252.45,1,3,0
523.4,17,ATM,475.89,0,0,0
838.78,8,POS,349.29,0,1,0
1199.0,1,ATM,308.73,0,2,0
1027.9,1,Online,287.4,0,5,1
577.08,2,POS,89.77,0,0,0
13.92,15,ATM,216.32,0,4,0
992.98,18,Online,171.26,0,5,0
571.97,3,Online,476.54,0,0,0
1469.48,22,POS,121.16,0,4,1
48.87,17,POS,235.76,0,0,0
1170.07,19,ATM,469.04,0,0,0
1883.01,17,ATM,394.59,0,5,1
349.64,9,ATM,482.26,0,0,0
943.83,10,POS,304.17,0,1,0
183.75,16,ATM,166.89,0,4,0
1251.74,23,ATM,413.32,0,2,0
1101.51,22,Online,145.73,0,3,0
815.32,23,Online,82.39,0,5,1
1043.23,19,Online,353.14,0,4,0
1793.25,15,ATM,319.48,0,1,0
393.39,19,POS,439.47,0,4,1
46.11,12,Online,480.96,0,2,0
1723.47,1,POS,428.6,0,5,0
1154.66,23,ATM,30.01,0,4,0
1781.43,1,ATM,332.26,0,1,0
1194.29,13,Online,392.37,0,5,0
1620.51,3,POS,490.96,0,1,0
859.92,16,Online,187.33,0,5,0
1499.97,12,ATM,84.94,0,3,0
1826.17,3,POS,426.47,0,2,0
1144.67,2,Online,158.73,0,3,0
362.39,11,ATM,299.1,0,0,0
538.33,21,Online,194.95,0,1,0
398.09,22,POS,201.16,0,3,0
494.47,7,POS,366.23,0,1,0
613.52,1,POS,180.74,0,5,1
1110.71,5,POS,346.54,0,1,0
1176.4,21,POS,7.16,1,0,0
853.57,9,Online,162.32,0,1,0
1231.23,11,Online,159.52,0,5,0
164.07,20,Online,374.42,0,5,0
176.49,9,Online,157.28,0,3,0
344.49,9,ATM,316.66,1,2,0
1036.64,22,ATM,344.26,0,4,0
428.78,2,Online,329.21,0,3,1
567.29,19,ATM,301.65,0,0,0
801.23,9,ATM,206.81,0,4,1
1623.92,8,POS,186.65,0,1,0
28.71,19,Online,282.29,0,3,0
1299.11,18,ATM,31.85,0,4,0
1338.08,13,ATM,437.91,0,3,0
1597.51,1,Online,412.66,0,1,0
1865.57,4,POS,173.19,0,5,1
41.26,19,Online,283.41,0,3,0
308.41,7,POS,466.11,0,0,0
1772.46,6,ATM,135.82,0,4,0
917.58,5,POS,371.23,0,4,0
1129.62,10,POS,41.37,0,4,0
1326.39,11,Online,261.69,0,3,0
1358.45,17,ATM,441.98,0,1,0
1863.55,18,Online,275.85,0,3,1
1993.9,9,Online,308.13,0,3,0
1440.59,20,ATM,453.82,0,5,0
575.16,13,Online,357.68,0,4,0
1759.63,2,Online,347.93,0,1,0
99.39,17,POS,293.19,0,2,0
462.93,23,Online,316.49,0,1,0
1794.87,14,ATM,401.85,0,3,1
513.13,5,Online,489.62,0,0,0
442.08,9,POS,397.66,0,1,0
277.11,11,Online,353.77,0,4,0
1718.36,6,Online,67.77,0,0,0
1000.62,16,Online,408.54,0,2,0
1350.11,0,POS,368.0,0,2,0
478.89,17,ATM,385.22,0,0,0
1516.32,14,ATM,115.55,0,2,0
1520.25,18,POS,451.72,0,0,0
625.88,0,POS,48.64,0,3,0
821.95,4,Online,126.81,0,0,0
420.17,14,ATM,331.51,0,3,0
1953.15,2,POS,336.86,0,4,0
1291.56,0,ATM,156.66,0,4,1
1869.15,7,Online,350.76,0,2,0
607.47,11,POS,193.97,0,5,0
1564.0,21,ATM,0.09,0,5,0
1531.95,18,ATM,81.3,0,0,0
1383.62,11,Online,441.31,0,3,0
1931.31,12,POS,111.35,0,4,0
787.72,0,ATM,56.46,0,4,1
262.3,18,Online,341.1,0,4,0
1343.75,5,ATM,220.35,0,2,0
1458.89,7,Online,398.3,0,4,0
1150.55,3,ATM,430.72,0,5,0
414.43,4,ATM,422.99,0,1,0
1009.41,21,Online,156.5,0,2,0
625.07,6,POS,252.77,0,0,0
855.51,22,Online,325.07,0,1,0
1290.79,3,POS,160.99,0,2,0
1490.68,19,ATM,20.55,0,2,0
465.22,3,ATM,247.83,0,3,0
811.25,14,Online,6.41,0,1,0
539.05,20,Online,475.32,1,1,0
398.06,4,POS,398.34,0,5,0
1566.99,23,POS,96.0,1,1,1
1818.6,8,POS,143.79,0,4,1
741.09,1,Online,491.42,0,5,0
1502.81,6,ATM,186.77,0,4,1
1794.09,16,Online,391.86,0,5,0
1692.4,15,ATM,223.41,0,0,1
366.44,16,Online,432.05,0,5,1
1912.63,19,Online,351.88,0,0,0
753.98,22,POS,11.46,1,5,0
679.14,1,ATM,147.19,0,0,0
125.8,10,Online,279.0,0,4,1
972.86,1,Online,463.09,0,5,0
218.92,0,ATM,51.01,0,3,0
497.83,1,Online,300.58,0,5,0
634.57,22,ATM,151.09,0,0,0
1617.84,8,POS,444.66,0,2,1
1751.1,21,POS,382.58,0,4,0
605.63,1,ATM,184.85,0,3,0
1717.54,14,POS,83.55,0,2,0
1714.6,9,ATM,5.75,0,2,0
1529.54,14,Online,310.57,0,4,1
294.24,9,Online,203.06,0,5,0
1380.96,22,ATM,157.38,0,1,0
1890.1,16,Online,492.75,0,3,0
1365.4,8,POS,233.07,0,5,0
663.9,17,Online,374.92,0,4,0
1001.66,3,Online,88.71,0,1,0
1291.8,8,ATM,6.73,0,4,0
1021.63,15,POS,208.78,0,4,1
240.79,3,Online,332.83,0,2,0
624.82,15,Online,253.3,0,5,0
1604.99,18,ATM,445.23,0,4,1
1722.97,0,ATM,216.99,0,5,1
275.46,22,POS,155.5,0,1,0
1904.82,5,Online,458.02,0,2,0
658.32,9,ATM,203.4,0,1,0
1324.97,15,ATM,134.82,0,1,0
1503.9,3,ATM,48.83,0,2,0
1624.08,21,POS,396.65,1,5,0
1891.55,21,ATM,412.55,0,1,0
626.53,12,POS,16.65,0,0,0
1717.15,15,POS,179.32,0,5,0
264.24,19,Online,374.94,0,4,0
1410.38,5,Online,473.19,0,2,0
1484.21,10,POS,188.91,0,2,0
1355.77,23,Online,436.03,1,5,1
505.38,2,Online,196.86,0,0,0
1746.21,19,ATM,89.75,0,0,1
338.55,9,Online,1.72,0,0,0
108.22,0,POS,165.09,0,0,0
1435.21,19,Online,189.24,0,3,1
951.48,10,ATM,472.56,0,2,0
1698.35,11,POS,103.04,0,1,0
767.41,13,Online,191.12,0,2,0
337.39,7,POS,12.58,0,2,0
1673.05,10,Online,381.77,0,2,0
1098.27,3,ATM,457.57,0,0,0
379.2,6,Online,118.91,0,0,0
1441.05,9,POS,214.5,0,3,0
1022.72,18,POS,61.06,0,5,0
1209.02,3,POS,228.42,0,2,0
922.34,1,Online,66.67,0,4,0
1657.59,20,Online,261.67,0,5,0
1659.3,17,Online,367.31,0,3,0
1419.07,13,ATM,276.67,0,0,0
211.7,15,ATM,122.61,0,2,0
1677.87,21,ATM,176.9,0,0,0
1342.35,10,POS,319.29,0,5,1
1394.35,9,POS,294.88,0,1,0
726.6,16,POS,68.39,0,0,0
1758.68,13,POS,422.47,0,0,0
1451.02,21,POS,237.59,1,3,0
226.07,3,Online,81.18,0,1,1
816.15,18,POS,61.41,0,5,0
1772.87,1,Online,482.78,0,4,0
95.35,6,ATM,140.77,0,4,0
1922.87,8,ATM,454.3,0,4,0
1358.65,18,ATM,205.29,0,2,0
1263.12,15,ATM,192.96,0,4,0
541.85,21,ATM,350.46,1,2,0
498.33,15,POS,4.94,0,5,0
1884.17,17,POS,169.04,1,5,1
597.25,22,POS,151.32,0,0,0
1551.24,20,ATM,434.05,1,4,1
786.85,20,ATM,264.56,0,3,0
279.37,10,Online,182.29,1,5,0
22.42,6,POS,133.04,0,1,0
1088.97,8,ATM,295.25,0,1,0
1951.58,3,ATM,75.84,0,5,0
738.9,12,ATM,123.1,0,0,0
715.03,3,Online,146.81,0,1,0
688.84,18,ATM,303.95,0,1,0
1041.57,1,Online,186.63,0,0,0
881.89,8,Online,252.89,0,0,0
1759.95,11,POS,325.22,0,0,0
1011.54,1,ATM,478.14,0,3,1
1016.01,5,Online,382.42,0,0,0
277.6,4,ATM,202.63,0,0,0
1965.5,4,POS,374.14,0,0,0
500.7,19,POS,474.85,0,5,0
147.65,21,Online,249.69,0,4,0
1326.63,4,POS,205.25,0,5,1
1191.14,3,POS,39.01,0,4,0
830.88,8,POS,446.19,0,3,0
844.96,21,ATM,123.22,1,3,0
1570.34,9,ATM,31.98,0,1,0
392.23,15,Online,268.6,0,5,0
1640.69,9,Online,422.95,0,4,0
1297.85,9,POS,203.32,0,3,0
838.52,18,POS,391.53,0,3,1
916.6,9,Online,418.2,0,5,1
514.04,5,POS,227.2,0,1,0
1504.48,16,Online,295.48,0,0,0
1026.24,4,ATM,266.96,0,2,0
642.39,5,POS,469.6,0,1,0
1192.5,23,POS,362.75,0,2,0
1991.47,14,POS,462.67,0,1,0
871.09,18,ATM,110.0,0,1,0
1841.46,17,ATM,155.12,0,0,0
690.69,3,POS,35.46,0,3,0
110.41,7,Online,249.95,0,4,0
409.28,15,ATM,436.96,0,1,0
837.97,23,POS,163.42,0,0,0
440.05,18,POS,64.14,1,2,0
1.45,19,ATM,34.22,0,5,0
1830.09,2,Online,223.75,0,5,0
1687.91,9,POS,82.01,0,3,0
1484.84,1,Online,173.05,0,5,0
336.46,3,Online,409.99,0,1,0
241.61,5,ATM,192.02,0,2,0
136.14,10,POS,304.94,0,1,0
1448.33,13,POS,251.08,0,5,0
1857.69,15,Online,359.27,0,4,0
861.64,20,ATM,78.08,0,5,1
239.16,18,ATM,460.22,0,4,0
1025.27,1,ATM,321.82,0,5,0
698.31,16,Online,135.48,0,3,1
750.28,8,Online,61.63,0,2,0
1243.04,16,POS,74.86,0,4,1
1437.72,14,ATM,391.33,0,0,0
222.1,6,Online,294.06,0,3,0
72.14,21,ATM,190.38,0,1,0
1988.67,22,Online,166.45,0,5,0
466.22,18,POS,427.88,0,2,0
108.61,2,ATM,437.38,0,2,0
380.56,0,Online,290.63,0,5,0
78.88,3,ATM,262.27,0,0,0
784.23,17,Online,408.22,0,4,0
1605.0,7,Online,374.67,0,5,0
683.15,18,Online,200.16,0,2,0
888.92,22,ATM,41.37,0,0,0
1351.5,22,Online,384.25,1,0,0
1018.28,5,POS,84.35,0,1,0
1723.03,0,ATM,8.19,0,0,0
1732.21,7,POS,421.65,1,3,0
20.81,0,POS,289.13,0,2,0
1556.31,18,ATM,445.83,0,3,0
922.01,10,Online,242.29,0,0,0
1977.69,20,POS,463.24,0,0,0
966.98,23,ATM,176.99,1,3,1
1973.8,14,Online,362.26,0,1,1
1509.38,22,ATM,150.49,0,0,0
497.96,10,ATM,0.58,0,3,1
1077.25,18,ATM,189.87,1,3,1
1984.28,20,Online,368.88,0,2,0
1715.2,9,POS,75.01,0,1,0
195.64,23,POS,252.4,0,4,1
1413.04,11,ATM,106.16,1,3,0
691.81,0,ATM,37.31,0,2,0
14.96,23,Online,308.73,0,4,0
807.56,6,ATM,475.98,0,2,0
470.27,16,ATM,155.35,0,2,0
1637.92,9,ATM,290.32,0,5,0
675.32,5,POS,476.8,0,1,0
1655.22,16,ATM,325.24,0,0,0
2.2,17,POS,336.56,0,1,0
616.33,4,Online,89.46,0,4,0
483.09,17,Online,246.3,0,5,0
467.9,16,POS,183.54,0,1,0
137.31,21,POS,235.48,0,0,0
375.06,15,POS,400.41,0,1,0
1111.54,7,POS,230.35,0,1,0
583.43,23,ATM,31.43,0,1,0
835.37,12,POS,452.77,0,3,1
754.36,23,POS,272.41,0,3,0
1751.93,15,POS,462.25,0,1,0
1810.69,10,ATM,286.18,0,0,1
986.42,5,ATM,34.82,0,0,0
660.98,2,ATM,276.43,0,0,0
214.49,0,Online,287.87,0,0,0
1906.85,17,ATM,107.17,0,5,1
121.39,4,POS,235.51,0,5,1
596.0,12,ATM,229.72,0,2,0
596.83,9,ATM,311.44,0,1,0
641.48,4,POS,129.81,0,1,0
329.41,13,ATM,290.87,0,2,0
1566.54,16,Online,120.48,1,0,0
245.87,0,ATM,223.22,0,4,0
1270.18,1,Online,61.35,0,4,1
248.57,6,Online,18.65,1,2,0
142.0,9,Online,160.29,0,4,0
1818.95,19,POS,137.29,0,3,0
381.07,6,ATM,203.47,0,1,0
1642.68,23,Online,480.99,0,4,0
1089.72,15,Online,261.11,0,5,0
156.64,4,ATM,276.59,0,5,0
1910.94,11,POS,470.8,0,3,0
494.68,16,POS,460.57,0,1,0
1719.43,15,Online,442.06,0,3,1
338.45,19,POS,49.0,0,1,0
1708.03,15,ATM,317.15,0,1,0
27.44,18,POS,404.05,0,4,1
1024.05,14,ATM,417.79,0,5,0
1539.12,11,Online,288.95,0,2,0
1869.66,20,ATM,8.75,0,4,0
1818.5,9,Online,486.86,0,0,1
1639.43,21,ATM,236.1,0,3,0
1776.49,1,ATM,196.8,1,0,0
399.24,6,POS,197.47,0,1,0
569.08,12,ATM,212.08,0,4,1
578.65,2,Online,121.09,0,0,0
754.73,14,ATM,163.67,0,0,0
787.25,0,Online,492.68,0,5,1
1089.57,2,Online,184.08,0,0,0
320.6,9,ATM,263.36,0,5,0
1382.8,14,POS,424.15,0,5,0
335.97,21,ATM,263.71,0,1,0
621.31,5,ATM,162.23,0,5,0
1007.19,19,POS,261.88,0,1,0
1593.08,14,Online,57.04,0,5,0
1479.2,23,ATM,65.0,0,5,0
1291.42,20,POS,347.05,0,1,0
312.39,6,POS,458.73,1,0,0
1094.54,20,Online,362.84,1,3,0
175.81,4,POS,37.31,0,4,1
755.35,3,Online,201.45,0,4,0
827.62,21,ATM,1.28,0,1,0
80.58,17,POS,255.6,0,0,0
548.7,2,ATM,96.6,0,3,0
1911.34,16,POS,434.07,0,2,0
1907.31,17,POS,52.17,1,1,1
705.3,17,ATM,0.72,0,2,0
87.16,23,POS,225.57,0,4,0
359.01,23,ATM,77.72,0,4,0
785.04,1,ATM,368.99,0,3,0
1895.61,12,Online,459.97,0,3,0
283.26,21,ATM,20.97,0,2,0
1527.27,14,Online,197.79,0,4,0
218.26,4,ATM,498.41,0,3,0
1962.53,2,POS,366.34,0,3,0
763.85,4,ATM,476.59,0,4,1
1550.69,4,POS,82.04,0,4,0
685.84,4,Online,110.68,1,0,0
1255.71,2,POS,77.41,0,5,1
384.84,2,ATM,151.18,0,3,0
292.9,19,POS,362.19,0,2,0
1876.19,22,Online,82.47,0,1,1
1835.38,17,POS,262.12,0,1,0
1775.05,19,POS,134.6,1,4,1
1251.24,3,ATM,414.6,0,5,0
1616.73,0,ATM,3.3,1,2,0
139.0,15,POS,111.56,1,0,0
670.24,7,Online,302.62,0,3,0
628.09,16,POS,48.36,0,0,0
1271.65,7,Online,233.16,0,2,0
712.56,6,Online,218.1,0,0,0
297.87,7,Online,426.26,0,4,0
1193.34,20,POS,312.7,0,1,0
1628.95,23,Online,319.85,0,4,1
764.86,11,POS,475.9,0,3,1
265.41,15,Online,491.18,0,4,0
394.18,11,Online,326.7,0,2,0
475.73,18,POS,261.0,0,2,0
600.5,9,ATM,303.96,0,3,0
1285.95,6,ATM,191.22,0,3,1
1202.29,11,POS,493.73,0,1,0
1392.46,19,POS,352.51,0,0,0
725.64,4,ATM,145.5,0,1,0
1648.17,15,ATM,28.88,0,4,1
408.97,8,ATM,22.36,0,0,0
938.61,6,POS,102.46,0,3,0
1602.08,19,Online,116.46,0,2,0
361.14,21,POS,207.52,0,4,0
220.62,13,ATM,107.42,0,1,0
1767.48,10,Online,315.46,0,5,0
686.52,6,POS,105.63,0,5,0
1368.06,9,ATM,93.94,0,3,1
51.67,8,POS,235.62,0,0,0
1380.4,3,Online,444.33,0,5,0
632.89,15,ATM,234.15,0,0,0
112.43,9,POS,206.92,0,2,0
1220.02,18,Online,289.05,0,3,1
482.37,23,Online,128.61,0,3,0
774.23,16,POS,176.72,0,4,1
162.08,8,Online,106.92,0,4,1
295.18,12,ATM,285.9,0,0,0
596.66,0,Online,348.69,0,5,0
180.43,1,POS,336.85,0,5,0
1821.74,12,ATM,127.41,0,1,0
13.09,23,Online,389.82,0,0,0
968.24,8,Online,127.98,0,5,0
247.37,6,ATM,75.16,0,4,0
616.05,15,ATM,174.9,0,4,1
1852.19,18,Online,298.87,0,4,0
324.23,6,ATM,71.0,0,0,0
1931.7,5,POS,324.04,0,3,1
412.38,17,Online,431.53,0,1,0
1483.39,18,POS,146.57,0,1,0
1093.81,10,Online,225.1,0,4,0
1769.07,11,POS,114.16,0,2,0
1108.43,9,POS,180.63,0,0,0
1069.58,12,ATM,10.99,0,5,0
391.72,11,Online,476.88,0,5,0
333.29,20,ATM,207.95,0,3,0
1833.06,9,ATM,394.44,1,4,0
656.35,19,Online,71.32,0,2,0
744.79,17,POS,406.18,0,4,0
1519.89,3,Online,430.07,0,2,0
678.31,23,Online,357.74,0,1,0
1904.17,4,Online,451.6,0,2,0
